,Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover in Lacs,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty
166,ICICIBANK,EQ,26-Aug-2005,484.5,487.95,489.0,477.3,478.05,481.6,483.22,333078,1609.49,-,      69982,         21.01
167,ICICIBANK,EQ,29-Aug-2005,481.6,478.3,481.8,460.0,467.1,467.95,470.33,394834,1857.04,-,     148207,         37.54
168,ICICIBANK,EQ,30-Aug-2005,467.95,470.8,480.0,470.8,475.0,477.1,477.48,445860,2128.88,-,     252768,         56.69
169,ICICIBANK,EQ,31-Aug-2005,477.1,478.1,483.95,478.05,480.3,481.8,481.77,422124,2033.67,-,     194543,         46.09
170,ICICIBANK,EQ,01-Sep-2005,481.8,482.25,495.25,481.2,484.0,483.85,487.98,521027,2542.51,-,     218616,         41.96
171,ICICIBANK,EQ,02-Sep-2005,483.85,489.9,489.9,478.5,481.9,481.5,481.83,406618,1959.21,-,     212749,         52.32
172,ICICIBANK,EQ,05-Sep-2005,481.5,488.95,488.95,481.35,486.8,484.5,485.68,196260,953.2,-,      80721,         41.13
173,ICICIBANK,EQ,06-Sep-2005,484.5,481.1,525.0,481.1,485.8,488.0,490.18,478946,2347.7,-,     164272,         34.30
174,ICICIBANK,EQ,08-Sep-2005,488.0,488.0,506.9,485.0,505.95,505.25,498.78,869281,4335.76,-,     266984,         30.71
175,ICICIBANK,IL,08-Sep-2005,517.0,515.0,515.0,515.0,0.0,515.0,515.0,388634,2001.47,-,-,-
176,ICICIBANK,EQ,09-Sep-2005,505.25,506.9,518.9,497.1,516.15,513.55,509.46,1135849,5786.75,-,     484896,         42.69
177,ICICIBANK,EQ,12-Sep-2005,513.55,513.55,518.0,509.0,515.05,516.45,514.17,643475,3308.57,-,     267292,         41.54
178,ICICIBANK,EQ,13-Sep-2005,516.45,514.0,521.4,506.6,518.9,518.5,516.64,838255,4330.74,-,     386720,         46.13
179,ICICIBANK,EQ,14-Sep-2005,518.5,512.1,530.0,512.1,528.9,527.25,524.58,1113659,5842.07,-,     547052,         49.12
180,ICICIBANK,EQ,15-Sep-2005,527.25,529.8,535.0,525.0,533.0,533.15,529.81,649554,3441.39,-,     258571,         39.81
181,ICICIBANK,EQ,16-Sep-2005,533.15,533.95,550.0,527.0,550.0,546.15,538.02,911864,4905.98,-,     366398,         40.18
182,ICICIBANK,EQ,19-Sep-2005,546.15,546.0,558.4,541.0,553.9,555.4,550.15,785500,4321.46,-,     248907,         31.69
183,ICICIBANK,EQ,20-Sep-2005,555.4,550.0,588.0,542.15,579.0,582.3,568.22,2020983,11483.62,-,     627503,         31.05
184,ICICIBANK,IL,20-Sep-2005,515.0,562.0,562.0,562.0,0.0,562.0,562.0,76500,429.93,-,      76500,        100.00
185,ICICIBANK,EQ,21-Sep-2005,582.3,574.0,587.8,552.0,571.0,576.5,579.93,2144196,12434.78,-,     743928,         34.69
186,ICICIBANK,IL,21-Sep-2005,562.0,593.0,593.0,593.0,0.0,593.0,593.0,3645000,21614.85,-,    3645000,        100.00
187,ICICIBANK,EQ,22-Sep-2005,576.5,573.0,582.5,563.5,564.2,573.15,574.13,1389132,7975.36,-,     428734,         30.86
188,ICICIBANK,IL,22-Sep-2005,593.0,589.5,589.5,589.5,0.0,589.5,589.5,460000,2711.7,-,          0,          0.00
189,ICICIBANK,EQ,23-Sep-2005,573.15,568.0,584.0,548.15,582.9,574.55,565.64,893618,5054.62,-,     126977,         14.21
190,ICICIBANK,IL,23-Sep-2005,589.5,581.0,581.0,578.0,0.0,578.0,579.27,1634078,9465.77,-,    1634078,        100.00
191,ICICIBANK,EQ,26-Sep-2005,574.55,575.0,585.65,573.1,576.9,575.85,579.75,567454,3289.83,-,     161566,         28.47
192,ICICIBANK,EQ,27-Sep-2005,575.85,555.55,593.5,555.55,587.1,590.35,586.48,1231360,7221.74,-,     247164,         20.07
193,ICICIBANK,EQ,28-Sep-2005,590.35,594.5,601.8,590.1,599.0,599.4,597.27,1272745,7601.76,-,     352207,         27.67
194,ICICIBANK,EQ,29-Sep-2005,599.4,595.2,603.9,587.0,592.0,598.95,598.03,1306728,7814.65,-,     280759,         21.49
195,ICICIBANK,EQ,30-Sep-2005,598.95,599.0,614.95,590.5,612.0,601.7,597.13,839584,5013.39,-,     283215,         33.73
196,ICICIBANK,EQ,03-Oct-2005,601.7,604.4,614.0,587.65,589.0,593.4,603.42,566954,3421.11,-,     119796,         21.13
197,ICICIBANK,EQ,04-Oct-2005,593.4,592.5,598.0,582.0,586.1,590.35,593.72,513729,3050.09,-,     197050,         38.36
198,ICICIBANK,EQ,05-Oct-2005,590.35,591.0,597.95,558.5,563.5,562.1,574.85,1846561,10615.03,-,     884247,         47.89
199,ICICIBANK,EQ,06-Oct-2005,562.1,562.0,563.5,532.1,532.25,534.5,540.49,2535267,13702.96,-,     872050,         34.40
200,ICICIBANK,EQ,07-Oct-2005,534.5,534.5,541.95,521.15,530.8,529.95,532.48,2018920,10750.29,-,     262111,         12.98
201,ICICIBANK,EQ,10-Oct-2005,529.95,530.8,559.0,527.75,529.15,531.4,537.29,1164599,6257.26,-,     308666,         26.50
202,ICICIBANK,EQ,11-Oct-2005,531.4,535.85,539.8,521.2,538.9,538.55,532.19,1028939,5475.91,-,     135000,         13.12
203,ICICIBANK,EQ,13-Oct-2005,538.55,539.8,551.5,517.5,526.0,525.65,538.49,2640491,14218.73,-,     602602,         22.82
204,ICICIBANK,EQ,14-Oct-2005,525.65,549.7,549.7,502.25,504.5,506.25,515.59,3467223,17876.74,-,    1145475,         33.04
205,ICICIBANK,EQ,17-Oct-2005,506.25,514.8,514.8,495.5,498.0,500.35,502.43,1948101,9787.93,-,     435677,         22.36
206,ICICIBANK,EQ,18-Oct-2005,500.35,504.0,511.95,491.4,493.0,496.65,505.32,1008382,5095.57,-,     153106,         15.18
207,ICICIBANK,EQ,19-Oct-2005,496.65,496.0,503.7,481.0,503.0,497.6,492.91,1538569,7583.8,-,     594120,         38.62
208,ICICIBANK,EQ,20-Oct-2005,497.6,503.7,519.8,491.5,494.15,496.9,506.17,1975894,10001.32,-,     479698,         24.28
209,ICICIBANK,EQ,21-Oct-2005,496.9,495.0,508.85,493.25,506.0,506.55,501.95,1407213,7063.56,-,     626489,         44.52
210,ICICIBANK,EQ,24-Oct-2005,506.55,507.0,520.0,493.4,496.5,497.6,498.31,967496,4821.13,-,     362276,         37.44
211,ICICIBANK,EQ,25-Oct-2005,497.6,493.4,507.95,467.5,501.15,503.95,503.28,754145,3795.47,-,     139812,         18.54
212,ICICIBANK,EQ,26-Oct-2005,503.95,504.0,514.65,500.0,510.0,510.8,508.38,889799,4523.52,-,     249042,         27.99
213,ICICIBANK,IL,26-Oct-2005,578.0,505.0,505.0,505.0,0.0,505.0,505.0,21930853,110750.81,-,   21930853,        100.00
214,ICICIBANK,EQ,27-Oct-2005,510.8,512.5,512.5,474.1,482.1,479.9,490.51,1346397,6604.25,-,     544008,         40.40
215,ICICIBANK,EQ,28-Oct-2005,479.9,482.05,490.0,472.5,489.75,485.5,481.32,1112377,5354.11,-,     344559,         30.98
216,ICICIBANK,EQ,31-Oct-2005,485.5,487.0,500.0,486.5,497.5,498.6,493.45,720891,3557.23,-,     275887,         38.27
217,ICICIBANK,EQ,01-Nov-2005,498.6,501.0,510.0,493.7,496.0,498.65,501.58,122530,614.59,-,      24883,         20.31
218,ICICIBANK,EQ,02-Nov-2005,498.65,503.5,504.7,497.6,500.0,499.45,500.96,515681,2583.38,-,      88450,         17.15
219,ICICIBANK,EQ,07-Nov-2005,499.45,500.0,505.95,495.0,500.3,499.55,501.34,557849,2796.71,-,     175574,         31.47
220,ICICIBANK,EQ,08-Nov-2005,499.55,505.95,510.0,499.0,508.0,504.7,504.81,1112906,5618.03,-,     366495,         32.93
221,ICICIBANK,EQ,09-Nov-2005,504.7,510.0,513.9,502.0,505.55,505.5,507.97,1329919,6755.55,-,     424039,         31.88
222,ICICIBANK,EQ,10-Nov-2005,505.5,507.0,511.0,501.2,502.1,503.65,504.65,953542,4812.08,-,     380148,         39.87
223,ICICIBANK,EQ,11-Nov-2005,503.65,505.0,517.9,504.0,517.0,515.1,512.17,1478471,7572.29,-,     546540,         36.97
224,ICICIBANK,EQ,14-Nov-2005,515.1,517.9,531.9,517.9,528.0,526.9,524.93,1190887,6251.29,-,     385406,         32.36
225,ICICIBANK,EQ,16-Nov-2005,526.9,527.0,536.0,525.0,532.0,533.1,533.14,738303,3936.18,-,     232602,         31.50
226,ICICIBANK,EQ,17-Nov-2005,533.1,535.0,547.0,532.9,544.65,545.4,539.8,1297020,7001.36,-,     470711,         36.29
227,ICICIBANK,EQ,18-Nov-2005,545.4,532.9,551.0,531.0,536.6,538.65,542.08,892099,4835.93,-,     219103,         24.56
228,ICICIBANK,EQ,21-Nov-2005,538.65,540.95,540.95,520.0,520.3,522.4,528.02,665130,3512.05,-,     257977,         38.79
229,ICICIBANK,EQ,22-Nov-2005,522.4,520.0,529.5,515.8,519.5,519.95,523.0,926605,4846.11,-,     208772,         22.53
230,ICICIBANK,EQ,23-Nov-2005,519.95,515.8,528.8,515.0,527.65,527.9,526.67,951451,5011.0,-,     413730,         43.48
231,ICICIBANK,EQ,24-Nov-2005,527.9,527.5,543.7,523.25,541.95,538.85,532.04,2192359,11664.15,-,    1079982,         49.26
232,ICICIBANK,EQ,25-Nov-2005,538.85,545.0,555.0,538.25,544.8,544.7,543.67,985050,5355.45,-,     322819,         32.77
233,ICICIBANK,EQ,26-Nov-2005,544.7,546.0,549.0,539.05,541.0,540.65,541.23,395097,2138.37,-,     229886,         58.18
234,ICICIBANK,EQ,28-Nov-2005,540.65,544.0,545.0,536.15,540.0,539.0,540.71,865151,4677.96,-,     415759,         48.06
235,ICICIBANK,EQ,29-Nov-2005,539.0,538.3,540.9,532.2,537.0,536.9,536.96,457800,2458.19,-,     218215,         47.67
236,ICICIBANK,IL,29-Nov-2005,505.0,547.0,547.0,547.0,0.0,547.0,547.0,295923,1618.7,-,     295923,        100.00
237,ICICIBANK,EQ,30-Nov-2005,536.9,540.9,553.8,535.6,536.0,538.05,544.23,896104,4876.87,-,     351710,         39.25
238,ICICIBANK,EQ,01-Dec-2005,538.05,540.0,544.8,537.0,539.0,540.55,540.35,799196,4318.48,-,     381359,         47.72
239,ICICIBANK,EQ,02-Dec-2005,540.55,544.8,556.0,542.0,545.0,544.2,548.94,1274851,6998.18,-,     504937,         39.61
240,ICICIBANK,EQ,05-Dec-2005,544.2,542.0,548.9,530.65,531.15,532.75,537.46,830545,4463.86,-,     337180,         40.60
241,ICICIBANK,EQ,06-Dec-2005,532.75,530.65,536.0,525.0,530.0,529.9,530.22,1240666,6578.24,-,     564646,         45.51
242,ICICIBANK,EQ,07-Dec-2005,529.9,530.0,544.0,524.0,540.0,542.45,536.25,2101117,11267.28,-,     798744,         38.02
243,ICICIBANK,EQ,08-Dec-2005,542.45,544.0,546.5,534.1,538.0,540.2,540.17,1045743,5648.8,-,     377658,         36.11
244,ICICIBANK,EQ,09-Dec-2005,540.2,539.7,550.9,537.15,548.85,549.3,546.49,1080534,5904.99,-,     541249,         50.09
245,ICICIBANK,EQ,12-Dec-2005,549.3,550.9,566.0,550.9,560.0,561.65,558.94,1514023,8462.48,-,     711665,         47.00
246,ICICIBANK,EQ,13-Dec-2005,561.65,562.0,569.8,558.2,561.9,562.4,564.66,1081296,6105.66,-,     311319,         28.79
247,ICICIBANK,EQ,14-Dec-2005,562.4,562.0,574.65,562.0,570.1,571.6,569.65,1218539,6941.41,-,     440618,         36.16
248,ICICIBANK,EQ,15-Dec-2005,571.6,572.8,574.5,559.1,563.5,562.45,565.8,979001,5539.21,-,     395283,         40.38
249,ICICIBANK,EQ,16-Dec-2005,562.45,564.8,594.0,557.5,588.0,586.55,575.49,2624710,15105.02,-,    1197612,         45.63
250,ICICIBANK,EQ,19-Dec-2005,586.55,579.6,586.25,570.55,584.0,584.85,578.32,4583049,26504.83,-,    2183977,         47.65
251,ICICIBANK,EQ,20-Dec-2005,584.85,585.0,586.9,572.35,574.5,575.05,578.57,2074015,11999.66,-,    1018194,         49.09
252,ICICIBANK,EQ,21-Dec-2005,575.05,574.0,590.9,569.5,578.0,575.1,580.78,2883016,16744.1,-,    1170504,         40.60
253,ICICIBANK,EQ,22-Dec-2005,575.1,579.8,582.65,570.55,574.5,573.55,574.34,1422320,8168.97,-,     609962,         42.89
254,ICICIBANK,EQ,23-Dec-2005,573.55,580.0,593.0,571.0,582.95,581.05,580.11,2310454,13403.14,-,     822667,         35.61
255,ICICIBANK,EQ,26-Dec-2005,581.05,582.0,584.0,550.5,559.0,559.55,563.05,2069417,11651.77,-,     613382,         29.64
256,ICICIBANK,EQ,27-Dec-2005,559.55,559.5,580.0,541.15,578.0,578.2,571.99,2791684,15968.29,-,    1404586,         50.31
257,ICICIBANK,EQ,28-Dec-2005,578.2,575.0,586.6,572.25,576.65,576.45,580.2,2945031,17087.15,-,    1268696,         43.08
258,ICICIBANK,EQ,29-Dec-2005,576.45,576.0,582.4,571.3,576.25,573.85,576.44,2756706,15890.77,-,    1630411,         59.14
259,ICICIBANK,EQ,30-Dec-2005,573.85,574.0,590.5,574.0,582.2,585.05,583.63,2177616,12709.18,-,     774401,         35.56
260,ICICIBANK,EQ,02-Jan-2006,585.05,587.7,609.9,587.7,593.95,597.0,599.51,10240898,61395.27,-,7196225,70.27
261,ICICIBANK,EQ,03-Jan-2006,597.0,597.0,608.5,574.6,608.0,606.5,602.31,4660361,28069.82,-,3088938,66.28
262,ICICIBANK,EQ,04-Jan-2006,606.5,611.0,621.0,608.0,612.35,613.7,613.29,5243877,32160.41,-,3861453,73.64
263,ICICIBANK,EQ,05-Jan-2006,613.7,617.9,617.9,594.5,601.15,604.55,605.01,2302357,13929.6,-,569456,24.73
264,ICICIBANK,EQ,06-Jan-2006,604.55,605.8,609.75,594.65,598.5,600.15,602.21,669934,4034.4,-,110071,16.43
265,ICICIBANK,EQ,09-Jan-2006,600.15,601.0,603.7,587.05,590.0,591.2,593.76,1242288,7376.25,-,468934,37.75
266,ICICIBANK,EQ,10-Jan-2006,591.2,593.95,595.0,582.1,586.55,585.25,588.48,1013414,5963.78,-,374149,36.92
267,ICICIBANK,EQ,12-Jan-2006,585.25,585.0,587.0,576.0,578.0,577.8,579.61,829988,4810.67,-,337314,40.64
268,ICICIBANK,EQ,13-Jan-2006,577.8,579.0,591.9,578.0,583.0,584.0,586.55,842148,4939.62,-,304746,36.19
269,ICICIBANK,EQ,16-Jan-2006,584.0,585.0,585.0,565.0,576.0,573.3,572.96,711908,4078.91,-,245443,34.48
270,ICICIBANK,EQ,17-Jan-2006,573.3,574.8,583.9,561.1,562.05,564.4,572.25,869158,4973.74,-,377766,43.46
271,ICICIBANK,EQ,18-Jan-2006,564.4,560.0,567.0,545.0,561.0,559.15,555.18,1935331,10744.49,-,794573,41.06
272,ICICIBANK,EQ,19-Jan-2006,559.15,563.0,574.4,563.0,573.55,569.55,567.98,1581405,8982.12,-,821784,51.97
273,ICICIBANK,EQ,20-Jan-2006,569.55,585.0,585.0,570.1,580.35,579.5,577.27,2140277,12355.11,-,927190,43.32
274,ICICIBANK,EQ,23-Jan-2006,579.5,576.0,578.95,565.0,570.5,570.7,572.77,1053309,6033.05,-,527845,50.11
275,ICICIBANK,EQ,24-Jan-2006,570.7,574.3,578.0,570.1,571.75,573.1,573.24,1706958,9784.96,-,1038695,60.85
276,ICICIBANK,EQ,25-Jan-2006,573.1,574.05,605.85,573.25,597.05,597.05,593.8,6084144,36127.82,-,3709345,60.97
277,ICICIBANK,EQ,27-Jan-2006,597.05,605.3,621.4,601.0,617.4,619.55,610.62,2796068,17073.35,-,1858364,66.46
278,ICICIBANK,EQ,30-Jan-2006,619.55,601.0,620.0,530.05,616.0,614.65,613.13,1165407,7145.45,-,566977,48.65
279,ICICIBANK,EQ,31-Jan-2006,614.65,619.8,619.8,608.0,609.0,609.25,610.27,554779,3385.64,-,222518,40.11
280,ICICIBANK,EQ,01-Feb-2006,609.25,619.9,619.9,588.6,592.0,590.2,597.63,871478,5208.21,-,370892,42.56
281,ICICIBANK,EQ,02-Feb-2006,590.2,608.0,608.0,576.1,579.25,579.95,587.27,1276344,7495.61,-,568067,44.51
282,ICICIBANK,EQ,03-Feb-2006,579.95,579.95,580.0,566.1,571.1,570.95,570.01,700190,3991.13,-,273824,39.11
283,ICICIBANK,EQ,06-Feb-2006,570.95,580.0,612.35,580.0,610.1,608.25,605.08,5662868,34265.1,-,3364376,59.41
284,ICICIBANK,EQ,07-Feb-2006,608.25,606.4,635.0,602.0,624.9,628.75,623.15,4782786,29804.14,-,2785475,58.24
285,ICICIBANK,EQ,08-Feb-2006,628.75,621.1,630.0,607.0,620.0,619.1,619.95,2765197,17142.9,-,1524640,55.14
286,ICICIBANK,EQ,10-Feb-2006,619.1,623.0,623.0,597.25,603.55,603.8,606.1,1211479,7342.75,-,447813,36.96
287,ICICIBANK,EQ,13-Feb-2006,603.8,605.5,614.0,605.05,610.5,609.5,610.28,437176,2667.98,-,117945,26.98
288,ICICIBANK,EQ,14-Feb-2006,609.5,609.5,611.0,593.55,599.0,596.5,602.13,631244,3800.9,-,265469,42.05
289,ICICIBANK,EQ,15-Feb-2006,596.5,511.8,606.0,511.8,597.0,598.3,600.57,502362,3017.03,-,160073,31.86
290,ICICIBANK,EQ,16-Feb-2006,598.3,576.0,601.9,576.0,599.5,597.8,598.1,311793,1864.84,-,130030,41.7
291,ICICIBANK,EQ,17-Feb-2006,597.8,601.0,604.25,585.0,588.45,586.9,591.54,988953,5850.03,-,531391,53.73
292,ICICIBANK,EQ,20-Feb-2006,586.9,592.0,594.9,571.55,593.5,591.75,584.72,618167,3614.53,-,325980,52.73
293,ICICIBANK,EQ,21-Feb-2006,591.75,594.9,599.1,590.0,592.5,593.35,594.93,475051,2826.23,-,181918,38.29
294,ICICIBANK,EQ,22-Feb-2006,593.35,593.0,597.0,586.05,595.15,594.3,591.58,577301,3415.21,-,257337,44.58
295,ICICIBANK,EQ,23-Feb-2006,594.3,597.0,602.0,583.1,589.0,588.4,593.44,864713,5131.54,-,394881,45.67
296,ICICIBANK,EQ,24-Feb-2006,588.4,588.0,596.0,583.2,592.5,593.8,589.29,623458,3673.96,-,296688,47.59
297,ICICIBANK,EQ,27-Feb-2006,593.8,593.8,598.3,592.7,595.1,596.6,595.68,268049,1596.7,-,122184,45.58
298,ICICIBANK,EQ,28-Feb-2006,596.6,596.6,619.0,596.6,614.2,615.25,608.67,1565579,9529.15,-,899404,57.45
299,ICICIBANK,EQ,01-Mar-2006,615.25,600.0,620.0,560.0,614.4,616.55,613.05,1160638,7115.24,-,769916,66.34
300,ICICIBANK,IL,01-Mar-2006,547.0,633.0,633.0,633.0,0.0,633.0,633.0,385000,2437.05,-,385000,100.0
301,ICICIBANK,EQ,02-Mar-2006,616.55,620.0,628.85,608.3,619.1,620.4,622.58,1927341,11999.15,-,970933,50.38
302,ICICIBANK,EQ,03-Mar-2006,620.4,620.0,623.9,609.05,613.5,611.8,615.49,464912,2861.49,-,96746,20.81
303,ICICIBANK,EQ,06-Mar-2006,611.8,615.0,618.9,610.25,612.5,613.35,614.61,453033,2784.39,-,209825,46.32
304,ICICIBANK,EQ,07-Mar-2006,613.35,612.0,613.7,597.2,598.0,600.9,602.44,999838,6023.44,-,548167,54.83
305,ICICIBANK,EQ,08-Mar-2006,600.9,595.0,603.0,590.0,595.7,591.55,594.59,607048,3609.48,-,255776,42.13
306,ICICIBANK,EQ,09-Mar-2006,591.55,596.0,604.5,580.0,598.9,601.75,591.55,754433,4462.81,-,345675,45.82
307,ICICIBANK,EQ,10-Mar-2006,601.75,603.7,616.0,595.0,614.0,614.35,610.99,1053207,6435.01,-,646555,61.39
308,ICICIBANK,EQ,13-Mar-2006,614.35,615.0,617.95,601.2,607.5,605.2,609.47,506930,3089.6,-,225687,44.52
309,ICICIBANK,EQ,14-Mar-2006,605.2,605.0,640.0,602.0,603.0,606.9,610.76,1013118,6187.77,-,436004,43.04
310,ICICIBANK,EQ,16-Mar-2006,606.9,613.25,613.25,603.65,610.0,610.8,608.29,632116,3845.11,-,312222,49.39
311,ICICIBANK,EQ,17-Mar-2006,610.8,606.0,612.5,605.0,607.0,606.15,609.11,355569,2165.82,-,143500,40.36
312,ICICIBANK,EQ,20-Mar-2006,606.15,606.15,609.0,603.1,605.0,606.25,606.26,257475,1560.96,-,130634,50.74
313,ICICIBANK,EQ,21-Mar-2006,606.25,609.0,609.0,595.0,598.5,598.2,603.33,789786,4764.99,-,541857,68.61
314,ICICIBANK,EQ,22-Mar-2006,598.2,596.0,598.0,588.1,591.55,592.75,593.29,448629,2661.65,-,176880,39.43
315,ICICIBANK,EQ,23-Mar-2006,592.75,597.9,603.9,590.5,592.0,592.5,594.62,447336,2659.96,-,180468,40.34
316,ICICIBANK,EQ,24-Mar-2006,592.5,590.0,600.0,588.0,598.5,598.65,596.71,398391,2377.25,-,189639,47.6
317,ICICIBANK,EQ,27-Mar-2006,598.65,600.0,610.0,598.0,599.95,598.95,600.89,469878,2823.44,-,238814,50.82
318,ICICIBANK,EQ,28-Mar-2006,598.95,602.0,604.0,590.0,592.2,592.6,594.86,418702,2490.69,-,236072,56.38
319,ICICIBANK,EQ,29-Mar-2006,592.6,594.0,601.3,590.0,601.1,598.5,593.84,367386,2181.68,-,212633,57.88
320,ICICIBANK,EQ,30-Mar-2006,598.5,601.3,604.8,584.1,589.0,588.7,593.79,586035,3479.8,-,292862,49.97
321,ICICIBANK,IL,30-Mar-2006,633.0,606.0,606.0,606.0,0.0,606.0,606.0,1894701,11481.89,-,1894701,100.0
322,ICICIBANK,EQ,31-Mar-2006,588.7,595.0,599.0,588.0,589.15,589.05,591.62,420678,2488.82,-,200521,47.67
323,ICICIBANK,EQ,03-Apr-2006,589.05,599.0,611.95,592.0,603.9,604.0,603.77,809778,4889.21,-,329360,40.67
324,ICICIBANK,EQ,04-Apr-2006,604.0,611.95,628.0,611.95,613.5,613.75,618.7,1098888,6798.87,-,336083,30.58
325,ICICIBANK,IL,04-Apr-2006,606.0,630.0,630.0,630.0,0.0,630.0,630.0,112000,705.6,-,112000,100.0
326,ICICIBANK,EQ,05-Apr-2006,613.75,615.0,625.0,610.0,621.8,621.9,620.09,1052287,6525.12,-,555889,52.83
327,ICICIBANK,EQ,07-Apr-2006,621.9,619.95,623.0,597.2,600.2,599.7,609.74,790297,4818.77,-,354989,44.92
328,ICICIBANK,EQ,10-Apr-2006,599.7,598.0,609.0,588.1,595.95,597.45,594.19,479501,2849.14,-,125905,26.26
329,ICICIBANK,EQ,12-Apr-2006,597.45,592.2,599.0,580.0,583.0,582.55,590.0,675557,3985.8,-,355594,52.64
330,ICICIBANK,EQ,13-Apr-2006,582.55,584.4,584.4,560.25,563.2,563.35,569.11,1014183,5771.81,-,558441,55.06
331,ICICIBANK,EQ,17-Apr-2006,563.35,570.0,584.85,566.0,584.75,580.7,573.4,430682,2469.53,-,130108,30.21
332,ICICIBANK,EQ,18-Apr-2006,580.7,584.85,595.0,583.0,586.0,586.5,587.79,722980,4249.59,-,366280,50.66
333,ICICIBANK,EQ,19-Apr-2006,586.5,594.7,594.7,584.1,588.0,588.05,588.91,604346,3559.05,-,318940,52.77
334,ICICIBANK,EQ,20-Apr-2006,588.05,586.0,590.0,582.0,588.55,588.65,586.42,273611,1604.52,-,116995,42.76
335,ICICIBANK,EQ,21-Apr-2006,588.65,592.0,598.0,585.0,592.05,591.6,589.44,472086,2782.64,-,234179,49.61
336,ICICIBANK,EQ,24-Apr-2006,591.6,593.0,593.0,480.0,569.0,569.05,576.6,981379,5658.61,-,614345,62.6
337,ICICIBANK,EQ,25-Apr-2006,569.05,571.0,576.15,557.0,562.0,559.8,566.02,1292722,7317.06,-,799901,61.88
338,ICICIBANK,EQ,26-Apr-2006,559.8,560.0,569.9,560.0,568.0,567.5,566.42,503284,2850.72,-,235605,46.81
339,ICICIBANK,EQ,27-Apr-2006,567.5,568.0,577.85,561.3,577.0,566.15,570.29,572872,3267.01,-,224120,39.12
340,ICICIBANK,EQ,28-Apr-2006,566.15,551.0,579.0,521.0,576.0,576.8,564.88,516883,2919.78,-,195949,37.91
341,ICICIBANK,EQ,29-Apr-2006,576.8,580.0,635.0,580.0,597.75,591.75,589.59,480191,2831.14,-,161161,33.56
342,ICICIBANK,EQ,02-May-2006,591.75,600.1,625.85,600.1,618.7,621.95,615.38,1621966,9981.17,-,1051648,64.84
