,Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover in Lacs,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty
343,ICICIBANK,EQ,03-May-2006,621.95,625.85,652.4,615.1,647.9,649.1,636.25,2088844,13290.37,-,1032005,49.41
344,ICICIBANK,EQ,04-May-2006,649.1,615.1,664.8,600.0,660.2,659.9,655.35,2300663,15077.32,-,1220799,53.06
345,ICICIBANK,EQ,05-May-2006,659.9,660.1,664.85,635.6,638.05,638.2,646.57,1114486,7205.89,-,565578,50.75
346,ICICIBANK,EQ,08-May-2006,638.2,648.95,653.5,631.65,635.0,634.55,637.21,710909,4530.02,-,457038,64.29
347,ICICIBANK,EQ,09-May-2006,634.55,642.0,642.0,629.5,639.5,639.15,636.1,878841,5590.3,-,541235,61.59
348,ICICIBANK,EQ,10-May-2006,639.15,640.0,670.0,636.05,661.8,660.75,660.43,2505602,16547.74,-,1339650,53.47
349,ICICIBANK,EQ,11-May-2006,660.75,658.0,675.0,649.0,657.9,662.55,664.18,955510,6346.32,-,402226,42.1
350,ICICIBANK,EQ,12-May-2006,662.55,655.1,655.1,632.1,637.05,636.05,644.1,781811,5035.65,-,350232,44.8
351,ICICIBANK,EQ,15-May-2006,636.05,640.0,640.0,611.05,619.0,619.3,625.28,527338,3297.35,-,204720,38.82
352,ICICIBANK,EQ,16-May-2006,619.3,615.0,625.05,597.0,622.0,618.6,608.61,569507,3466.05,-,259311,45.53
353,ICICIBANK,EQ,17-May-2006,618.6,625.0,635.7,620.05,635.0,626.05,626.73,1058370,6633.17,-,623499,58.91
354,ICICIBANK,IL,17-May-2006,630.0,632.0,632.0,632.0,0.0,632.0,632.0,1000000,6320.0,-,1000000,100.0
355,ICICIBANK,EQ,18-May-2006,626.05,626.0,626.0,581.0,588.0,593.75,600.4,915670,5497.71,-,464333,50.71
356,ICICIBANK,EQ,19-May-2006,593.75,600.0,618.5,550.0,578.25,555.45,573.75,737123,4229.22,-,332433,45.1
357,ICICIBANK,EQ,22-May-2006,555.45,585.0,592.0,492.0,557.0,553.15,546.07,1195781,6529.83,-,657725,55.0
358,ICICIBANK,EQ,23-May-2006,553.15,559.9,590.0,525.0,589.0,577.35,555.99,780786,4341.1,-,351068,44.96
359,ICICIBANK,EQ,24-May-2006,577.35,577.35,612.85,552.3,562.9,568.9,588.13,1616715,9508.45,-,842535,52.11
360,ICICIBANK,IL,24-May-2006,632.0,615.0,615.0,615.0,0.0,615.0,615.0,75000,461.25,-,75000,100.0
361,ICICIBANK,EQ,25-May-2006,568.9,558.1,572.0,546.0,561.7,558.95,559.66,2611757,14616.89,-,1589878,60.87
362,ICICIBANK,EQ,26-May-2006,558.95,572.0,579.8,561.05,563.5,563.75,568.34,637877,3625.3,-,222249,34.84
363,ICICIBANK,EQ,29-May-2006,563.75,567.0,574.4,561.15,568.3,569.3,568.03,308666,1753.31,-,91784,29.74
364,ICICIBANK,EQ,30-May-2006,569.3,574.4,574.9,560.2,574.0,569.9,570.23,516752,2946.67,-,283477,54.86
365,ICICIBANK,IL,30-May-2006,615.0,580.75,580.75,580.75,0.0,580.75,580.75,100000,580.75,-,100000,100.0
366,ICICIBANK,EQ,31-May-2006,569.9,568.7,568.7,530.0,540.0,537.5,538.83,1326689,7148.63,-,880849,66.39
367,ICICIBANK,EQ,01-Jun-2006,537.5,542.0,551.0,531.15,532.0,534.3,540.73,791136,4277.89,-,269114,34.02
368,ICICIBANK,EQ,02-Jun-2006,534.3,532.0,554.0,530.0,553.0,551.95,545.5,596041,3251.38,-,174312,29.24
369,ICICIBANK,EQ,05-Jun-2006,551.95,553.0,557.0,530.0,543.9,538.1,544.03,608690,3311.46,-,108603,17.84
370,ICICIBANK,EQ,06-Jun-2006,538.1,532.0,553.8,511.65,536.2,542.7,540.74,631167,3412.99,-,107997,17.11
371,ICICIBANK,EQ,07-Jun-2006,542.7,524.1,543.7,524.0,533.5,533.25,532.88,451151,2404.09,-,137066,30.38
372,ICICIBANK,IL,07-Jun-2006,580.75,544.0,544.0,544.0,0.0,544.0,544.0,132800,722.43,-,132800,100.0
373,ICICIBANK,EQ,08-Jun-2006,533.25,531.55,531.55,490.25,500.1,498.85,511.35,1200838,6140.48,-,674345,56.16
374,ICICIBANK,EQ,09-Jun-2006,498.85,496.0,511.0,479.0,498.6,500.35,497.38,1689696,8404.19,-,724533,42.88
375,ICICIBANK,IL,09-Jun-2006,544.0,485.0,485.0,485.0,0.0,485.0,485.0,5804,28.15,-,5804,100.0
376,ICICIBANK,EQ,12-Jun-2006,500.35,502.0,505.0,465.0,467.0,474.2,482.41,1039818,5016.22,-,495382,47.64
377,ICICIBANK,EQ,13-Jun-2006,474.2,465.0,465.9,435.0,462.0,459.65,451.7,634376,2865.46,-,244866,38.6
378,ICICIBANK,EQ,14-Jun-2006,459.65,465.0,480.0,441.1,464.7,451.2,461.85,933098,4309.49,-,347570,37.25
379,ICICIBANK,EQ,15-Jun-2006,451.2,464.05,486.65,460.9,485.2,482.55,475.85,784197,3731.63,-,353051,45.02
380,ICICIBANK,EQ,16-Jun-2006,482.55,490.0,524.9,490.0,510.25,506.7,506.28,843242,4269.14,-,350685,41.59
381,ICICIBANK,EQ,19-Jun-2006,506.7,498.0,509.7,493.0,500.0,501.0,500.26,486516,2433.82,-,146713,30.16
382,ICICIBANK,EQ,20-Jun-2006,501.0,493.0,494.7,481.1,488.75,490.45,487.72,480055,2341.34,-,174001,36.25
383,ICICIBANK,EQ,21-Jun-2006,490.45,494.7,499.9,488.25,495.0,494.4,495.33,382067,1892.49,-,86285,22.58
384,ICICIBANK,EQ,22-Jun-2006,494.4,499.9,521.5,499.9,512.1,512.25,512.9,701820,3599.66,-,291185,41.49
385,ICICIBANK,EQ,23-Jun-2006,512.25,509.0,509.8,488.0,509.8,508.05,504.45,807822,4075.05,-,381603,47.24
386,ICICIBANK,EQ,25-Jun-2006,508.05,514.0,514.0,505.0,507.0,507.2,508.17,43487,220.99,-,17264,39.7
387,ICICIBANK,EQ,26-Jun-2006,507.2,507.0,513.0,486.55,492.1,490.75,497.02,710673,3532.15,-,323535,45.53
388,ICICIBANK,EQ,27-Jun-2006,490.75,500.0,505.85,481.0,499.6,498.6,492.36,924295,4550.9,-,445010,48.15
389,ICICIBANK,EQ,28-Jun-2006,498.6,497.0,506.05,485.0,488.0,488.9,492.3,1343077,6611.99,-,756891,56.35
390,ICICIBANK,IL,28-Jun-2006,485.0,498.0,498.0,498.0,0.0,498.0,498.0,1000000,4980.0,-,1000000,100.0
391,ICICIBANK,EQ,29-Jun-2006,488.9,493.0,502.0,465.7,468.0,479.05,485.26,6415131,31129.85,-,3089895,48.17
392,ICICIBANK,EQ,30-Jun-2006,479.05,494.4,505.0,475.0,489.05,487.9,493.88,1130022,5580.9,-,448670,39.7
393,ICICIBANK,EQ,03-Jul-2006,487.9,499.0,518.35,485.0,488.45,489.1,489.56,490577,2401.66,-,161662,32.95
394,ICICIBANK,EQ,04-Jul-2006,489.1,495.4,499.0,488.05,489.2,490.35,491.61,402267,1977.58,-,117782,29.28
395,ICICIBANK,EQ,05-Jul-2006,490.35,492.0,503.7,488.0,502.95,499.9,496.07,569797,2826.61,-,205382,36.04
396,ICICIBANK,IL,05-Jul-2006,498.0,498.0,498.0,498.0,0.0,498.0,498.0,50000,249.0,-,50000,100.0
397,ICICIBANK,EQ,06-Jul-2006,499.9,494.0,495.0,482.0,486.0,485.55,486.46,723633,3520.16,-,262175,36.23
398,ICICIBANK,EQ,07-Jul-2006,485.55,491.2,504.0,477.0,502.0,498.95,497.74,6567878,32690.86,-,5989232,91.19
399,ICICIBANK,EQ,10-Jul-2006,498.95,496.0,498.0,487.0,492.05,493.0,490.95,537611,2639.38,-,166492,30.97
400,ICICIBANK,EQ,11-Jul-2006,493.0,490.5,495.0,485.0,486.9,487.95,489.07,302941,1481.61,-,47443,15.66
401,ICICIBANK,EQ,12-Jul-2006,487.95,485.0,496.0,464.95,487.0,488.3,484.61,461046,2234.27,-,180202,39.09
402,ICICIBANK,EQ,13-Jul-2006,488.3,488.0,498.0,482.2,496.1,495.75,492.64,763228,3759.93,-,346909,45.45
403,ICICIBANK,EQ,14-Jul-2006,495.75,482.2,492.0,472.5,486.0,485.9,486.19,321114,1561.23,-,102474,31.91
404,ICICIBANK,EQ,17-Jul-2006,485.9,500.0,500.0,475.2,477.05,477.25,479.2,304834,1460.76,-,81951,26.88
405,ICICIBANK,EQ,18-Jul-2006,477.25,477.0,478.0,467.45,477.05,472.6,472.08,319254,1507.15,-,84145,26.36
406,ICICIBANK,EQ,19-Jul-2006,472.6,476.1,481.9,465.1,468.0,467.75,470.92,413670,1948.06,-,201657,48.75
407,ICICIBANK,EQ,20-Jul-2006,467.75,477.2,494.9,477.2,491.5,492.05,491.32,620363,3047.99,-,272336,43.9
408,ICICIBANK,IL,20-Jul-2006,498.0,502.0,505.0,502.0,0.0,505.0,503.69,228368,1150.26,-,228368,100.0
409,ICICIBANK,EQ,21-Jul-2006,492.05,491.4,491.4,478.1,485.4,484.75,482.95,300189,1449.77,-,108493,36.14
410,ICICIBANK,EQ,24-Jul-2006,484.75,486.0,518.0,481.0,514.0,514.85,509.53,2124744,10826.13,-,892492,42.0
411,ICICIBANK,IL,24-Jul-2006,505.0,517.0,520.0,517.0,0.0,520.0,517.63,144000,745.38,-,144000,100.0
412,ICICIBANK,EQ,25-Jul-2006,514.85,519.95,545.0,519.95,539.95,542.4,534.61,2936402,15698.35,-,1389384,47.32
413,ICICIBANK,EQ,26-Jul-2006,542.4,545.0,548.9,530.35,541.25,540.5,538.36,1562975,8414.36,-,807799,51.68
414,ICICIBANK,EQ,27-Jul-2006,540.5,541.0,552.0,536.1,539.5,543.6,542.77,2533344,13750.17,-,1536035,60.63
415,ICICIBANK,EQ,28-Jul-2006,543.6,532.3,545.9,532.3,542.0,542.55,541.74,1035242,5608.27,-,506887,48.96
416,ICICIBANK,EQ,31-Jul-2006,542.55,544.9,568.0,544.55,550.1,553.85,557.71,1431878,7985.7,-,459328,32.08
417,ICICIBANK,EQ,01-Aug-2006,553.85,554.0,554.0,541.9,550.0,549.65,548.28,636281,3488.62,-,165535,26.02
418,ICICIBANK,EQ,02-Aug-2006,549.65,550.0,552.4,541.05,546.95,548.0,547.87,490473,2687.14,-,173265,35.33
419,ICICIBANK,EQ,03-Aug-2006,548.0,552.0,565.85,550.3,555.25,557.6,559.52,923394,5166.56,-,288396,31.23
420,ICICIBANK,EQ,04-Aug-2006,557.6,557.6,561.8,542.0,548.0,547.0,553.5,670525,3711.33,-,173246,25.84
421,ICICIBANK,EQ,07-Aug-2006,547.0,552.0,571.0,535.0,570.6,567.85,561.31,1654283,9285.61,-,739704,44.71
422,ICICIBANK,EQ,08-Aug-2006,567.85,570.0,599.5,569.9,595.0,595.55,590.64,4958084,29284.55,-,3027823,61.07
423,ICICIBANK,EQ,09-Aug-2006,595.55,591.5,605.6,586.0,589.0,590.3,597.65,4176619,24961.56,-,2535743,60.71
424,ICICIBANK,EQ,10-Aug-2006,590.3,592.0,605.0,584.0,599.1,599.25,593.93,3430724,20376.18,-,2036516,59.36
425,ICICIBANK,EQ,11-Aug-2006,599.25,600.0,602.0,582.0,584.0,584.5,589.68,497779,2935.32,-,145830,29.3
426,ICICIBANK,EQ,14-Aug-2006,584.5,584.5,590.35,575.0,577.0,576.75,581.05,436807,2538.05,-,172032,39.38
427,ICICIBANK,EQ,16-Aug-2006,576.75,585.0,595.9,580.0,588.5,590.7,589.92,631957,3728.01,-,200143,31.67
428,ICICIBANK,EQ,17-Aug-2006,590.7,593.0,600.0,589.0,591.0,591.5,593.89,661816,3930.45,-,212150,32.06
429,ICICIBANK,EQ,18-Aug-2006,591.5,592.0,595.0,578.25,588.1,588.35,588.72,483628,2847.21,-,206390,42.68
430,ICICIBANK,EQ,21-Aug-2006,588.35,592.0,597.0,582.35,595.5,594.65,591.71,455430,2694.83,-,194195,42.64
431,ICICIBANK,EQ,22-Aug-2006,594.65,598.0,604.75,592.5,594.0,595.15,600.13,1835173,11013.34,-,937225,51.07
432,ICICIBANK,IL,22-Aug-2006,520.0,628.15,628.15,628.15,0.0,628.15,628.15,50000,314.08,-,50000,100.0
433,ICICIBANK,EQ,23-Aug-2006,595.15,593.0,598.0,586.15,593.0,590.6,592.64,445979,2643.04,-,191275,42.89
434,ICICIBANK,EQ,24-Aug-2006,590.6,590.0,591.95,580.0,591.5,589.15,584.42,669375,3911.96,-,278376,41.59
435,ICICIBANK,IL,24-Aug-2006,628.15,619.0,619.0,619.0,0.0,619.0,619.0,2000000,12380.0,-,2000000,100.0
436,ICICIBANK,EQ,25-Aug-2006,589.15,612.0,648.0,586.1,589.0,588.95,593.06,540106,3203.15,-,210561,38.99
437,ICICIBANK,EQ,28-Aug-2006,588.95,592.0,592.0,585.1,587.35,587.75,588.23,289278,1701.61,-,121442,41.98
438,ICICIBANK,EQ,29-Aug-2006,587.75,592.0,597.1,589.85,594.25,595.3,594.57,625915,3721.5,-,289661,46.28
439,ICICIBANK,IL,29-Aug-2006,619.0,625.0,625.0,625.0,0.0,625.0,625.0,191632,1197.7,-,191632,100.0
440,ICICIBANK,EQ,30-Aug-2006,595.3,596.05,599.0,590.9,592.05,593.9,594.69,333959,1986.02,-,179469,53.74
441,ICICIBANK,EQ,31-Aug-2006,593.9,596.0,602.65,594.0,595.15,597.45,599.57,3634625,21792.09,-,2888997,79.49
442,ICICIBANK,EQ,01-Sep-2006,597.45,594.9,611.9,588.5,609.5,609.6,607.57,1711581,10398.98,-,1085865,63.44
443,ICICIBANK,EQ,04-Sep-2006,609.6,618.0,625.0,615.1,619.25,622.75,619.25,1094027,6774.79,-,636493,58.18
444,ICICIBANK,EQ,05-Sep-2006,622.75,624.85,624.85,611.0,613.0,613.15,616.15,269970,1663.42,-,94271,34.92
445,ICICIBANK,EQ,06-Sep-2006,613.15,618.5,619.9,606.2,611.0,610.45,612.84,650651,3987.48,-,237866,36.56
446,ICICIBANK,EQ,07-Sep-2006,610.45,610.5,610.5,602.0,607.05,607.1,606.1,392532,2379.14,-,162741,41.46
447,ICICIBANK,IL,07-Sep-2006,625.0,620.0,620.0,620.0,0.0,620.0,620.0,120000,744.0,-,120000,100.0
448,ICICIBANK,EQ,08-Sep-2006,607.1,608.0,618.9,601.1,606.0,606.4,607.67,475081,2886.92,-,220185,46.35
449,ICICIBANK,EQ,11-Sep-2006,606.4,607.3,608.7,593.05,595.0,596.75,599.41,640337,3838.24,-,351088,54.83
450,ICICIBANK,EQ,12-Sep-2006,596.75,593.05,607.5,585.1,605.65,604.75,601.23,1420036,8537.61,-,827589,58.28
451,ICICIBANK,EQ,13-Sep-2006,604.75,605.1,634.5,605.1,633.0,631.75,622.29,1917703,11933.68,-,1088418,56.76
452,ICICIBANK,EQ,14-Sep-2006,631.75,635.0,655.0,631.75,653.0,650.35,643.86,1495926,9631.66,-,644568,43.09
453,ICICIBANK,EQ,15-Sep-2006,650.35,645.1,649.9,641.0,648.0,646.6,645.36,704063,4543.75,-,248277,35.26
454,ICICIBANK,EQ,18-Sep-2006,646.6,645.1,652.5,637.35,646.3,643.65,644.76,808488,5212.8,-,374938,46.38
455,ICICIBANK,EQ,19-Sep-2006,643.65,642.1,654.0,641.1,642.05,646.75,646.83,656623,4247.2,-,296744,45.19
456,ICICIBANK,EQ,20-Sep-2006,646.75,636.0,656.0,634.5,655.95,651.2,644.72,607059,3913.86,-,284930,46.94
457,ICICIBANK,EQ,21-Sep-2006,651.2,665.0,669.75,653.65,663.25,663.4,660.15,862194,5691.76,-,462265,53.61
458,ICICIBANK,EQ,22-Sep-2006,663.4,663.0,663.0,640.5,655.4,654.9,653.32,405489,2649.14,-,145771,35.95
459,ICICIBANK,EQ,25-Sep-2006,654.9,576.65,724.4,576.65,655.0,658.65,664.12,1047971,6959.77,-,423066,40.37
460,ICICIBANK,EQ,26-Sep-2006,658.65,636.0,680.0,636.0,677.8,678.25,668.94,1107678,7409.72,-,484892,43.78
461,ICICIBANK,EQ,27-Sep-2006,678.25,661.25,694.0,661.25,690.0,688.25,689.43,985793,6796.34,-,334008,33.88
462,ICICIBANK,EQ,28-Sep-2006,688.25,690.1,712.9,680.35,702.0,708.8,705.2,2620583,18480.4,-,1161576,44.33
463,ICICIBANK,EQ,29-Sep-2006,708.8,795.15,795.15,694.3,697.55,699.6,701.24,870864,6106.85,-,284359,32.65
464,ICICIBANK,EQ,03-Oct-2006,699.6,700.0,708.0,691.5,692.1,697.75,700.97,760505,5330.94,-,311656,40.98
465,ICICIBANK,EQ,04-Oct-2006,697.75,675.6,698.0,675.6,693.55,695.05,693.57,711991,4938.19,-,262346,36.85
466,ICICIBANK,EQ,05-Oct-2006,695.05,696.0,709.8,696.0,706.0,705.85,706.05,939896,6636.14,-,456730,48.59
467,ICICIBANK,EQ,06-Oct-2006,705.85,700.0,708.9,700.0,701.0,702.45,704.59,822119,5792.6,-,417775,50.82
468,ICICIBANK,EQ,09-Oct-2006,702.45,697.1,704.0,695.3,698.0,698.6,700.09,386519,2705.98,-,143556,37.14
469,ICICIBANK,EQ,10-Oct-2006,698.6,699.1,701.95,692.35,697.4,695.5,696.68,394582,2748.96,-,149689,37.94
470,ICICIBANK,EQ,11-Oct-2006,695.5,703.0,703.0,682.5,690.95,687.0,690.76,595200,4111.38,-,287235,48.26
471,ICICIBANK,EQ,12-Oct-2006,687.0,689.0,693.4,672.3,692.0,690.4,684.93,563477,3859.41,-,204036,36.21
472,ICICIBANK,EQ,13-Oct-2006,690.4,704.0,704.2,692.0,693.5,694.9,696.47,577061,4019.04,-,281615,48.8
473,ICICIBANK,EQ,16-Oct-2006,694.9,703.5,722.7,694.3,719.0,720.3,711.28,1628702,11584.69,-,780442,47.92
474,ICICIBANK,EQ,17-Oct-2006,720.3,724.5,729.45,713.0,725.15,726.3,719.35,1342097,9654.35,-,702023,52.31
475,ICICIBANK,EQ,18-Oct-2006,726.3,720.0,746.85,720.0,744.9,744.55,737.43,1480325,10916.39,-,828831,55.99
476,ICICIBANK,IL,18-Oct-2006,620.0,749.25,749.25,749.25,0.0,749.25,749.25,18530,138.84,-,18530,100.0
477,ICICIBANK,EQ,19-Oct-2006,744.55,747.0,747.0,735.15,739.0,741.75,738.99,552478,4082.74,-,235137,42.56
478,ICICIBANK,EQ,20-Oct-2006,741.75,745.0,746.0,726.3,739.0,741.5,740.7,627916,4650.97,-,280550,44.68
479,ICICIBANK,EQ,21-Oct-2006,741.5,743.9,746.0,732.55,736.15,739.3,740.76,50362,373.06,-,17320,34.39
480,ICICIBANK,EQ,23-Oct-2006,739.3,740.0,741.7,719.0,721.8,720.55,726.65,492184,3576.43,-,295722,60.08
481,ICICIBANK,EQ,26-Oct-2006,720.55,725.55,767.0,725.55,761.0,759.35,749.21,2449797,18354.22,-,1427638,58.28
482,ICICIBANK,IL,26-Oct-2006,749.25,750.0,750.0,750.0,0.0,750.0,750.0,131737,988.03,-,131737,100.0
483,ICICIBANK,EQ,27-Oct-2006,759.35,760.0,765.0,751.3,759.3,758.55,758.0,1323126,10029.35,-,761448,57.55
484,ICICIBANK,EQ,30-Oct-2006,758.55,758.0,791.9,749.1,787.0,787.9,776.57,1743286,13537.82,-,798845,45.82
485,ICICIBANK,EQ,31-Oct-2006,787.9,794.85,794.85,760.0,774.6,777.15,782.0,1605597,12555.84,-,526602,32.8
486,ICICIBANK,EQ,01-Nov-2006,777.15,784.9,784.9,771.15,777.25,778.15,777.07,936459,7276.9,-,395197,42.2
487,ICICIBANK,EQ,02-Nov-2006,778.15,760.0,784.8,760.0,778.0,779.6,778.75,790336,6154.71,-,395127,49.99
488,ICICIBANK,EQ,03-Nov-2006,779.6,784.0,784.0,768.35,777.0,772.75,775.13,747584,5794.72,-,343422,45.94
489,ICICIBANK,EQ,06-Nov-2006,772.75,778.0,778.0,765.05,770.0,767.65,768.88,367013,2821.9,-,163947,44.67
490,ICICIBANK,IL,06-Nov-2006,750.0,775.0,775.0,775.0,0.0,775.0,775.0,44416,344.22,-,44416,100.0
491,ICICIBANK,EQ,07-Nov-2006,767.65,772.0,776.95,765.0,772.3,770.75,770.55,623862,4807.14,-,263032,42.16
492,ICICIBANK,EQ,08-Nov-2006,770.75,770.75,795.0,758.35,785.0,785.05,774.64,1148535,8897.03,-,472731,41.16
493,ICICIBANK,EQ,09-Nov-2006,785.05,793.8,804.8,787.2,796.5,800.35,797.72,1328969,10601.4,-,480099,36.13
494,ICICIBANK,EQ,10-Nov-2006,800.35,805.0,838.45,797.0,835.0,830.95,823.72,2392109,19704.37,-,874086,36.54
495,ICICIBANK,EQ,13-Nov-2006,830.95,839.8,850.0,827.0,840.0,841.0,840.75,1329202,11175.33,-,379761,28.57
496,ICICIBANK,EQ,14-Nov-2006,841.0,844.9,860.0,839.0,860.0,856.9,852.02,1981230,16880.41,-,582975,29.42
497,ICICIBANK,EQ,15-Nov-2006,856.9,854.9,886.9,851.1,880.3,880.5,874.6,3297275,28837.94,-,1524247,46.23
498,ICICIBANK,EQ,16-Nov-2006,880.5,886.0,925.0,876.2,878.5,887.35,904.15,6038050,54592.9,-,2420720,40.09
499,ICICIBANK,EQ,17-Nov-2006,887.35,890.0,899.9,870.05,882.0,876.55,881.54,3606557,31793.32,-,1150202,31.89
500,ICICIBANK,EQ,20-Nov-2006,876.55,861.0,880.0,835.1,858.0,859.2,852.22,3905076,33279.83,-,1773195,45.41
501,ICICIBANK,EQ,21-Nov-2006,859.2,877.75,877.75,862.1,872.0,872.35,870.3,1355860,11799.98,-,487285,35.94
502,ICICIBANK,EQ,22-Nov-2006,872.35,879.9,889.9,872.35,880.0,880.05,881.86,1514207,13353.2,-,508054,33.55
503,ICICIBANK,IL,22-Nov-2006,775.0,876.0,876.0,876.0,0.0,876.0,876.0,12802000,112145.52,-,12802000,100.0
504,ICICIBANK,EQ,23-Nov-2006,880.05,887.5,887.5,870.35,875.0,876.0,877.34,1618099,14196.16,-,677648,41.88
505,ICICIBANK,EQ,24-Nov-2006,876.0,875.0,880.0,869.0,873.0,872.85,874.43,1030173,9008.09,-,539193,52.34
506,ICICIBANK,EQ,27-Nov-2006,872.85,876.5,887.75,873.1,882.0,883.05,880.59,1122688,9886.26,-,534354,47.6
507,ICICIBANK,EQ,28-Nov-2006,883.05,877.0,877.0,855.5,861.0,861.3,863.35,1685529,14552.02,-,823907,48.88
508,ICICIBANK,IL,28-Nov-2006,876.0,870.0,870.0,870.0,0.0,870.0,870.0,52485,456.62,-,52485,100.0
509,ICICIBANK,EQ,29-Nov-2006,861.3,879.75,879.75,852.65,855.0,858.65,862.69,1230039,10611.36,-,536833,43.64
510,ICICIBANK,EQ,30-Nov-2006,858.65,860.0,878.3,855.3,869.0,872.45,867.15,1405219,12185.39,-,652826,46.46
511,ICICIBANK,EQ,01-Dec-2006,872.45,883.0,884.5,865.65,876.0,878.15,879.48,1236189,10872.02,-,691794,55.96
512,ICICIBANK,EQ,04-Dec-2006,878.15,872.0,884.8,861.3,867.0,870.7,873.59,473806,4139.11,-,167457,35.34
513,ICICIBANK,IL,04-Dec-2006,870.0,888.0,888.0,888.0,0.0,888.0,888.0,200000,1776.0,-,200000,100.0
514,ICICIBANK,EQ,05-Dec-2006,870.7,878.9,878.9,859.0,865.0,863.55,867.32,698114,6054.91,-,308712,44.22
515,ICICIBANK,EQ,06-Dec-2006,863.55,863.0,878.4,861.35,866.0,868.45,869.69,598885,5208.44,-,179545,29.98
516,ICICIBANK,EQ,07-Dec-2006,868.45,873.0,884.25,861.45,878.0,879.15,875.03,746840,6535.1,-,263903,35.34
517,ICICIBANK,EQ,08-Dec-2006,879.15,881.0,891.5,870.5,871.3,880.35,884.13,1018883,9008.26,-,268545,26.36
518,ICICIBANK,EQ,11-Dec-2006,880.35,865.0,875.0,809.25,814.0,820.85,828.54,1885498,15622.16,-,670004,35.53
519,ICICIBANK,EQ,12-Dec-2006,820.85,819.85,832.0,772.1,811.0,803.95,811.49,1633374,13254.68,-,456192,27.93
520,ICICIBANK,IL,12-Dec-2006,888.0,805.0,805.0,805.0,0.0,805.0,805.0,284000,2286.2,-,284000,100.0
521,ICICIBANK,EQ,13-Dec-2006,803.95,811.0,839.7,805.0,832.0,830.9,821.6,1016870,8354.57,-,316126,31.09
522,ICICIBANK,EQ,14-Dec-2006,830.9,840.0,876.5,838.0,875.0,870.35,860.79,1633245,14058.74,-,492803,30.17
523,ICICIBANK,EQ,15-Dec-2006,870.35,880.4,885.0,866.1,872.0,870.8,873.32,839694,7333.2,-,224328,26.72
524,ICICIBANK,EQ,18-Dec-2006,870.8,879.9,890.0,858.1,889.6,887.15,875.52,1241035,10865.51,-,476291,38.38
525,ICICIBANK,EQ,19-Dec-2006,887.15,885.0,889.9,853.9,862.0,868.2,868.53,983804,8544.62,-,327143,33.25
526,ICICIBANK,EQ,20-Dec-2006,868.2,870.0,879.75,846.15,846.15,854.4,864.88,1259022,10889.07,-,544597,43.26
527,ICICIBANK,EQ,21-Dec-2006,854.4,850.05,859.3,835.1,856.5,854.25,850.67,1117377,9505.14,-,439612,39.34
528,ICICIBANK,EQ,22-Dec-2006,854.25,856.0,864.85,846.0,854.0,857.0,858.25,775301,6654.01,-,376642,48.58
529,ICICIBANK,EQ,26-Dec-2006,857.0,857.85,878.9,850.0,877.5,873.0,864.16,915887,7914.7,-,526420,57.48
530,ICICIBANK,EQ,27-Dec-2006,873.0,883.9,908.6,879.0,899.45,894.25,896.23,1603367,14369.93,-,656805,40.96
531,ICICIBANK,EQ,28-Dec-2006,894.25,900.0,914.0,896.0,897.0,903.2,903.43,1811114,16362.13,-,620120,34.24
532,ICICIBANK,EQ,29-Dec-2006,903.2,903.2,909.0,886.0,892.85,891.5,899.91,467284,4205.11,-,156859,33.57
